Date,Open,High,Low,Close*,Adj Close**,Volume
Mar 03 2015,3887.38,3887.38,3855.26,3872.71,3872.71,-
Mar 02 2015,3867.98,3890.52,3866.67,3890.32,3890.32,-
Feb 27 2015,3878.13,3881.55,3865.05,3866.42,3866.42,-
Feb 26 2015,3883.67,3883.67,3865.10,3877.85,3877.85,-
Feb 25 2015,3885.58,3893.44,3875.67,3882.95,3882.95,-
Feb 24 2015,3873.55,3889.75,3867.80,3885.27,3885.27,-
Feb 23 2015,3874.78,3874.78,3862.23,3874.46,3874.46,-
Feb 20 2015,3852.37,3876.13,3830.04,3875.60,3875.60,-
Feb 19 2015,3854.83,3860.12,3839.34,3851.53,3851.53,-
Feb 18 2015,3854.05,3856.01,3841.18,3855.00,3855.00,-
Feb 17 2015,3848.93,3857.80,3836.74,3856.04,3856.04,-
Feb 13 2015,3834.22,3849.33,3830.42,3849.29,3849.29,-
Feb 12 2015,3799.40,3833.38,3799.40,3833.35,3833.35,-
Feb 11 2015,3795.85,3804.81,3776.48,3795.82,3795.82,-
Feb 10 2015,3759.38,3798.76,3758.11,3794.62,3794.62,-
Feb 09 2015,3766.70,3771.63,3745.44,3754.36,3754.36,-
Feb 06 2015,3782.68,3801.22,3760.14,3770.20,3770.20,-
Feb 05 2015,3747.15,3783.98,3747.15,3782.11,3782.11,-
Feb 04 2015,3756.31,3767.09,3734.06,3742.84,3742.84,-
Feb 03 2015,3707.26,3757.73,3707.26,3757.34,3757.34,-
Feb 02 2015,3659.45,3705.11,3630.70,3703.77,3703.77,-
Jan 30 2015,3700.93,3708.17,3653.42,3656.28,3656.28,-
Jan 29 2015,3669.89,3710.56,3645.87,3704.35,3704.35,-
Jan 28 2015,3724.41,3742.83,3668.21,3669.10,3669.10,-
Jan 27 2015,3752.53,3752.53,3701.35,3718.99,3718.99,-
Jan 26 2015,3757.22,3770.41,3739.99,3769.45,3769.45,-
Jan 23 2015,3780.21,3780.21,3757.41,3759.76,3759.76,-
Jan 22 2015,3727.65,3783.21,3713.21,3780.51,3780.51,-
Jan 21 2015,3701.77,3734.85,3686.83,3723.62,3723.62,-
Jan 20 2015,3702.37,3717.05,3672.58,3705.64,3705.64,-
Jan 16 2015,3650.01,3701.68,3642.50,3699.79,3699.79,-
Jan 15 2015,3689.36,3703.28,3648.54,3650.74,3650.74,-
Jan 14 2015,3697.78,3697.78,3642.97,3684.72,3684.72,-
Jan 13 2015,3721.82,3768.16,3680.42,3706.15,3706.15,-
Jan 12 2015,3748.09,3753.76,3705.08,3715.36,3715.36,-
Jan 09 2015,3779.81,3781.50,3733.83,3745.67,3745.67,-
Jan 08 2015,3719.64,3780.93,3719.64,3777.40,3777.40,-
Jan 07 2015,3673.68,3717.73,3673.68,3710.94,3710.94,-
Jan 06 2015,3702.91,3717.67,3648.53,3667.14,3667.14,-
Jan 05 2015,3762.04,3762.04,3694.10,3700.03,3700.03,-
Jan 02 2015,3776.49,3794.52,3746.41,3768.68,3768.68,-
Dec 31 2014,3811.93,3818.28,3767.82,3769.44,3769.44,-
Dec 30 2014,3823.60,3823.60,3807.21,3808.69,3808.69,-
Dec 29 2014,3821.57,3832.37,3818.13,3826.95,3826.95,-
Dec 26 2014,3814.83,3830.16,3814.83,3823.00,3823.00,-
Dec 24 2014,3812.90,3820.78,3810.39,3810.39,3810.39,-
Dec 23 2014,3809.52,3819.13,3806.50,3810.78,3810.78,-
Dec 22 2014,3787.01,3804.35,3787.01,3803.94,3803.94,-
Dec 19 2014,3771.39,3802.15,3771.39,3788.97,3788.97,-
Dec 18 2014,3694.42,3771.72,3694.42,3771.72,3771.72,-
Dec 17 2014,3611.13,3688.76,3611.13,3682.70,3682.70,-
Dec 16 2014,3634.63,3689.67,3608.74,3609.06,3609.06,-
Dec 15 2014,3668.14,3693.02,3626.91,3639.97,3639.97,-
Dec 12 2014,3714.37,3717.82,3663.09,3663.10,3663.10,-
Dec 11 2014,3709.77,3760.25,3709.77,3723.32,3723.32,-
Dec 10 2014,3765.34,3765.34,3702.06,3705.51,3705.51,-
Dec 09 2014,3760.86,3762.71,3719.93,3758.87,3758.87,-
Dec 08 2014,3794.27,3795.91,3756.66,3767.70,3767.70,-
Dec 05 2014,3789.95,3802.14,3786.91,3794.68,3794.68,-
Dec 04 2014,3791.50,3798.06,3770.93,3788.34,3788.34,-
Dec 03 2014,3780.10,3796.24,3778.77,3792.68,3792.68,-
Dec 02 2014,3754.11,3781.49,3754.11,3777.47,3777.47,-
Dec 01 2014,3775.87,3775.87,3746.31,3753.31,3753.31,-
Nov 28 2014,3792.15,3792.15,3774.39,3778.96,3778.96,-
Nov 26 2014,3778.42,3789.07,3777.18,3788.42,3788.42,-
Nov 25 2014,3782.64,3789.93,3772.77,3776.94,3776.94,-
Nov 24 2014,3772.95,3782.27,3772.95,3780.88,3780.88,-
Nov 21 2014,3758.99,3784.57,3757.72,3770.03,3770.03,-
Nov 20 2014,3737.30,3751.86,3727.47,3749.87,3749.87,-
Nov 19 2014,3746.80,3748.59,3727.13,3742.35,3742.35,-
Nov 18 2014,3728.90,3755.52,3728.90,3747.74,3747.74,-
Nov 17 2014,3722.33,3730.93,3715.33,3727.86,3727.86,-
Nov 14 2014,3724.78,3729.22,3716.49,3724.92,3724.92,-
Nov 13 2014,3723.37,3736.08,3707.47,3723.58,3723.58,-
Nov 12 2014,3720.38,3725.03,3709.85,3721.30,3721.30,-
Nov 11 2014,3720.13,3725.70,3714.80,3722.84,3722.84,-
Nov 10 2014,3708.84,3721.01,3705.51,3720.25,3720.25,-
Nov 07 2014,3709.26,3712.65,3695.96,3708.46,3708.46,-
Nov 06 2014,3692.07,3707.17,3678.91,3706.45,3706.45,-
Nov 05 2014,3676.27,3691.68,3674.72,3691.38,3691.38,-
Nov 04 2014,3675.95,3676.26,3648.97,3669.18,3669.18,-
Nov 03 2014,3680.31,3691.70,3672.05,3679.58,3679.58,-
Oct 31 2014,3649.25,3680.22,3649.25,3679.99,3679.99,-
Oct 30 2014,3609.65,3645.57,3601.36,3637.30,3637.30,-
Oct 29 2014,3616.32,3631.09,3590.34,3614.53,3614.53,-
Oct 28 2014,3581.05,3619.17,3581.05,3619.16,3619.16,-
Oct 27 2014,3578.92,3581.91,3557.80,3576.47,3576.47,-
Oct 24 2014,3558.14,3583.08,3548.56,3581.82,3581.82,-
Oct 23 2014,3520.59,3576.93,3520.59,3556.70,3556.70,-
Oct 22 2014,3539.32,3553.94,3512.96,3513.47,3513.47,-
Oct 21 2014,3480.75,3541.03,3480.75,3538.90,3538.90,-
Oct 20 2014,3437.37,3472.60,3431.39,3470.89,3470.89,-
Oct 17 2014,3399.55,3460.12,3399.55,3439.39,3439.39,-
Oct 16 2014,3383.22,3419.60,3345.37,3395.64,3395.64,-
Oct 15 2014,3416.34,3416.34,3319.83,3395.03,3395.03,-
Oct 14 2014,3421.36,3460.71,3411.79,3422.43,3422.43,-
Oct 13 2014,3473.36,3485.10,3415.93,3417.01,3417.01,-
Oct 10 2014,3509.77,3530.44,3474.09,3474.23,3474.23,-
Oct 09 2014,3586.05,3586.05,3513.28,3514.12,3514.12,-
Oct 08 2014,3527.33,3590.69,3508.57,3588.07,3588.07,-
Oct 07 2014,3574.96,3574.96,3524.88,3525.29,3525.29,-
Oct 06 2014,3588.87,3602.95,3567.88,3579.42,3579.42,-
Oct 03 2014,3548.90,3590.87,3548.90,3584.94,3584.94,-
Oct 02 2014,3544.68,3556.14,3508.87,3545.30,3545.30,-
Oct 01 2014,3591.02,3591.02,3536.89,3544.98,3544.98,-
Sep 30 2014,3603.04,3615.42,3586.25,3592.25,3592.25,-
Sep 29 2014,3604.20,3608.37,3577.03,3602.09,3602.09,-
Sep 26 2014,3580.71,3617.40,3580.71,3610.98,3610.98,-
Sep 25 2014,3636.66,3636.66,3579.61,3579.61,3579.61,-
Sep 24 2014,3611.20,3641.15,3602.85,3638.44,3638.44,-
Sep 23 2014,3628.33,3633.12,3610.10,3610.10,3610.10,-
Sep 22 2014,3657.63,3657.63,3624.73,3630.70,3630.70,-
Sep 19 2014,3664.29,3676.16,3653.13,3660.03,3660.03,-
Sep 18 2014,3646.64,3663.49,3646.64,3661.73,3661.73,-
Sep 17 2014,3639.27,3659.97,3628.39,3643.40,3643.40,-
Sep 16 2014,3607.56,3644.60,3602.63,3638.60,3638.60,-
Sep 15 2014,3614.99,3616.91,3601.51,3611.52,3611.52,-
Sep 12 2014,3634.45,3634.45,3604.63,3614.06,3614.06,-
Sep 11 2014,3627.29,3636.01,3614.74,3635.66,3635.66,-
Sep 10 2014,3618.20,3633.19,3608.37,3631.45,3631.45,-
Sep 09 2014,3640.24,3640.24,3611.04,3617.89,3617.89,-
Sep 08 2014,3651.90,3651.90,3630.86,3641.66,3641.66,-
Sep 05 2014,3634.59,3652.26,3620.24,3652.26,3652.26,-
Sep 04 2014,3641.18,3658.46,3624.67,3633.87,3633.87,-
Sep 03 2014,3644.53,3654.91,3634.69,3639.35,3639.35,-
Sep 02 2014,3644.77,3648.42,3628.06,3641.52,3641.52,-
Aug 29 2014,3634.40,3643.33,3627.49,3643.33,3643.33,-
Aug 28 2014,3632.22,3634.22,3619.73,3630.98,3630.98,-
Aug 27 2014,3637.41,3640.32,3629.54,3636.64,3636.64,-
Aug 26 2014,3633.11,3644.83,3633.11,3635.71,3635.71,-
Aug 25 2014,3620.63,3639.19,3620.63,3631.86,3631.86,-
Aug 22 2014,3622.13,3623.75,3608.19,3614.50,3614.50,-
Aug 21 2014,3611.15,3625.58,3611.15,3621.23,3621.23,-
Aug 20 2014,3599.50,3614.19,3594.45,3610.49,3610.49,-
Aug 19 2014,3585.21,3603.09,3585.21,3601.33,3601.33,-
Aug 18 2014,3558.39,3583.14,3558.39,3582.70,3582.70,-
Aug 15 2014,3559.09,3568.48,3527.75,3552.17,3552.17,-
Aug 14 2014,3537.85,3551.97,3537.85,3551.97,3551.97,-
Aug 13 2014,3516.22,3539.38,3516.22,3536.42,3536.42,-
Aug 12 2014,3515.56,3522.68,3502.07,3511.96,3511.96,-
Aug 11 2014,3511.20,3532.03,3511.20,3517.53,3517.53,-
Aug 08 2014,3468.64,3508.64,3466.21,3507.21,3507.21,-
Aug 07 2014,3491.57,3502.15,3458.44,3467.14,3467.14,-
Aug 06 2014,3480.32,3499.59,3469.83,3485.67,3485.67,-
Aug 05 2014,3513.83,3513.83,3472.98,3484.56,3484.56,-
Aug 04 2014,3495.87,3525.39,3486.07,3518.31,3518.31,-
Aug 01 2014,3501.61,3515.07,3477.69,3493.18,3493.18,-
Jul 31 2014,3565.73,3565.73,3503.19,3503.19,3503.19,-
Jul 30 2014,3580.15,3590.38,3560.58,3574.45,3574.45,-
Jul 29 2014,3591.93,3600.67,3573.64,3573.65,3573.65,-
Jul 28 2014,3588.53,3594.44,3568.77,3589.73,3589.73,-
Jul 25 2014,3600.04,3600.04,3581.48,3588.68,3588.68,-
Jul 24 2014,3606.27,3612.27,3602.15,3606.10,3606.10,-
Jul 23 2014,3601.24,3608.28,3596.02,3604.30,3604.30,-
Jul 22 2014,3583.66,3602.83,3583.66,3597.95,3597.95,-
Jul 21 2014,3585.98,3585.98,3565.74,3579.99,3579.99,-
Jul 18 2014,3557.95,3591.24,3557.52,3588.21,3588.21,-
Jul 17 2014,3590.96,3594.68,3547.27,3551.73,3551.73,-
Jul 16 2014,3584.45,3597.99,3583.38,3593.91,3593.91,-
Jul 15 2014,3585.86,3595.18,3564.08,3578.46,3578.46,-
Jul 14 2014,3572.24,3590.36,3572.24,3585.37,3585.37,-
Jul 11 2014,3564.80,3570.07,3553.77,3568.08,3568.08,-
Jul 10 2014,3566.11,3571.78,3541.18,3562.49,3562.49,-
Jul 09 2014,3563.26,3579.67,3563.26,3577.28,3577.28,-
Jul 08 2014,3583.51,3583.51,3552.82,3560.53,3560.53,-
Jul 07 2014,3596.65,3596.65,3579.72,3584.75,3584.75,-
Jul 03 2014,3581.41,3598.92,3581.41,3598.73,3598.73,-
Jul 02 2014,3576.29,3582.79,3575.43,3579.11,3579.11,-
Jul 01 2014,3556.56,3586.08,3556.56,3576.55,3576.55,-
Jun 30 2014,3553.19,3559.39,3548.56,3552.18,3552.18,-
Jun 27 2014,3545.37,3554.20,3537.45,3553.35,3553.35,-
Jun 26 2014,3551.22,3551.22,3523.92,3546.38,3546.38,-
Jun 25 2014,3531.37,3552.29,3528.14,3549.96,3549.96,-
Jun 24 2014,3554.29,3565.48,3529.60,3532.57,3532.57,-
Jun 23 2014,3555.70,3557.15,3548.43,3555.14,3555.14,-
Jun 20 2014,3551.21,3557.46,3549.51,3555.60,3555.60,-
Jun 19 2014,3545.85,3550.05,3536.36,3549.44,3549.44,-
Jun 18 2014,3518.60,3545.48,3512.39,3544.42,3544.42,-
Jun 17 2014,3508.46,3520.31,3501.98,3517.23,3517.23,-
Jun 16 2014,3504.21,3515.63,3497.27,3509.54,3509.54,-
Jun 13 2014,3496.88,3508.63,3491.35,3506.58,3506.58,-
Jun 12 2014,3519.53,3519.53,3487.72,3495.57,3495.57,-
Jun 11 2014,3529.44,3529.44,3512.66,3519.52,3519.52,-
Jun 10 2014,3530.80,3531.74,3520.48,3531.62,3531.62,-
Jun 09 2014,3528.30,3540.19,3525.02,3532.47,3532.47,-
Jun 06 2014,3516.25,3528.98,3516.25,3528.98,3528.98,-
Jun 05 2014,3490.61,3514.53,3480.49,3512.21,3512.21,-
Jun 04 2014,3480.50,3490.54,3472.55,3489.21,3489.21,-
Jun 03 2014,3479.88,3483.50,3472.13,3482.00,3482.00,-
Jun 02 2014,3481.15,3484.79,3466.99,3483.14,3483.14,-
May 30 2014,3474.42,3481.10,3467.74,3480.29,3480.29,-
May 29 2014,3456.80,3473.86,3455.54,3473.86,3473.86,-
May 28 2014,3458.47,3463.34,3450.39,3454.88,3454.88,-
May 27 2014,3440.29,3458.86,3440.29,3458.19,3458.19,-
May 23 2014,3424.54,3438.82,3424.54,3437.58,3437.58,-
May 22 2014,3415.21,3429.93,3410.22,3422.99,3422.99,-
May 21 2014,3387.88,3415.84,3387.88,3414.45,3414.45,-
May 20 2014,3408.26,3408.26,3378.05,3386.48,3386.48,-
May 19 2014,3393.29,3410.14,3385.64,3408.52,3408.52,-
May 16 2014,3383.16,3395.83,3371.64,3395.21,3395.21,-
May 15 2014,3413.82,3413.82,3367.27,3382.52,3382.52,-
May 14 2014,3429.39,3429.39,3408.86,3413.84,3413.84,-
May 13 2014,3428.04,3437.83,3426.85,3429.30,3429.30,-
May 12 2014,3396.98,3427.85,3396.98,3427.01,3427.01,-
May 09 2014,3388.26,3394.13,3373.50,3394.05,3394.05,-
May 08 2014,3391.47,3412.57,3378.38,3388.29,3388.29,-
May 07 2014,3374.62,3393.16,3358.88,3392.10,3392.10,-
May 06 2014,3400.55,3400.55,3371.72,3371.72,3371.72,-
May 05 2014,3392.83,3403.77,3370.10,3402.23,3402.23,-
May 02 2014,3403.12,3413.95,3390.97,3395.61,3395.61,-
May 01 2014,3401.48,3409.00,3390.03,3400.20,3400.20,-
Apr 30 2014,3388.10,3402.72,3380.20,3400.46,3400.46,-
Apr 29 2014,3376.54,3394.19,3376.54,3390.16,3390.16,-
Apr 28 2014,3366.05,3387.73,3340.08,3374.04,3374.04,-
Apr 25 2014,3388.79,3388.79,3356.27,3362.95,3362.95,-
Apr 24 2014,3396.46,3400.21,3375.29,3390.39,3390.39,-
Apr 23 2014,3391.60,3392.26,3381.92,3384.50,3384.50,-
Apr 22 2014,3378.98,3401.20,3378.98,3391.58,3391.58,-
Apr 21 2014,3366.75,3377.76,3362.38,3377.75,3377.75,-
Apr 17 2014,3359.36,3373.53,3350.49,3365.00,3365.00,-
Apr 16 2014,3330.85,3360.27,3330.85,3360.27,3360.27,-
Apr 15 2014,3304.50,3327.12,3277.24,3325.30,3325.30,-
Apr 14 2014,3280.55,3309.44,3276.28,3302.98,3302.98,-
Apr 11 2014,3303.03,3311.01,3273.74,3276.04,3276.04,-
Apr 10 2014,3377.80,3378.24,3303.33,3307.08,3307.08,-
Apr 09 2014,3342.36,3378.05,3341.91,3377.61,3377.61,-
Apr 08 2014,3329.16,3346.08,3314.75,3340.84,3340.84,-
Apr 07 2014,3361.32,3361.41,3320.86,3327.27,3327.27,-
Apr 04 2014,3408.77,3421.23,3360.15,3363.41,3363.41,-
Apr 03 2014,3410.79,3415.05,3394.96,3406.00,3406.00,-
Apr 02 2014,3402.06,3413.89,3397.00,3409.80,3409.80,-
Apr 01 2014,3378.66,3400.08,3378.66,3399.51,3399.51,-
Mar 31 2014,3351.76,3380.62,3351.76,3375.51,3375.51,-
Mar 28 2014,3335.22,3364.89,3335.22,3348.83,3348.83,-
Mar 27 2014,3338.76,3344.93,3320.74,3333.23,3333.23,-
Mar 26 2014,3365.19,3381.10,3339.00,3339.00,3339.00,-
Mar 25 2014,3351.37,3373.70,3345.11,3362.44,3362.44,-
Mar 24 2014,3365.79,3375.83,3333.42,3347.36,3347.36,-
Mar 21 2014,3378.15,3395.00,3358.29,3363.72,3363.72,-
Mar 20 2014,3352.12,3376.27,3342.32,3373.60,3373.60,-
Mar 19 2014,3373.98,3377.35,3335.05,3353.29,3353.29,-
Mar 18 2014,3349.96,3376.65,3349.96,3373.98,3373.98,-
Mar 17 2014,3320.84,3355.96,3320.84,3349.71,3349.71,-
Mar 14 2014,3324.90,3338.18,3315.13,3317.81,3317.81,-
Mar 13 2014,3368.04,3377.59,3319.14,3327.11,3327.11,-
Mar 12 2014,3362.39,3366.31,3341.19,3366.07,3366.07,-
Mar 11 2014,3383.33,3390.68,3357.42,3364.17,3364.17,-
Mar 10 2014,3382.46,3382.47,3363.18,3381.22,3381.22,-
Mar 07 2014,3383.44,3392.39,3369.30,3382.57,3382.57,-
Mar 06 2014,3375.37,3389.32,3375.37,3380.49,3380.49,-
Mar 05 2014,3374.53,3378.81,3369.31,3374.10,3374.10,-
Mar 04 2014,3329.20,3377.81,3329.20,3373.64,3373.64,-
Mar 03 2014,3344.36,3344.36,3302.57,3322.85,3322.85,-
Feb 28 2014,3339.58,3362.62,3326.24,3347.38,3347.38,-
Feb 27 2014,3321.15,3338.48,3314.36,3338.05,3338.05,-
Feb 26 2014,3322.28,3334.62,3313.10,3321.15,3321.15,-
Feb 25 2014,3325.00,3334.39,3311.61,3320.43,3320.43,-
Feb 24 2014,3305.34,3344.81,3305.34,3324.84,3324.84,-
Feb 21 2014,3313.04,3322.15,3303.20,3304.36,3304.36,-
Feb 20 2014,3291.30,3315.53,3282.92,3310.27,3310.27,-
Feb 19 2014,3308.10,3323.55,3286.78,3289.83,3289.83,-
Feb 18 2014,3308.17,3315.08,3300.94,3311.27,3311.27,-
Feb 14 2014,3288.63,3312.35,3283.54,3306.92,3306.92,-
Feb 13 2014,3263.83,3291.56,3253.90,3290.82,3290.82,-
Feb 12 2014,3273.01,3284.12,3265.55,3271.47,3271.47,-
Feb 11 2014,3236.06,3277.55,3236.06,3270.74,3270.74,-
Feb 10 2014,3228.24,3234.95,3220.55,3234.79,3234.79,-
Feb 07 2014,3191.89,3231.30,3191.89,3229.65,3229.65,-
Feb 06 2014,3150.54,3188.24,3150.54,3187.25,3187.25,-
Feb 05 2014,3149.62,3153.94,3121.85,3146.49,3146.49,-
Feb 04 2014,3131.49,3158.27,3131.49,3151.94,3151.94,-
Feb 03 2014,3201.12,3204.93,3123.87,3127.87,3127.87,-
Jan 31 2014,3215.84,3221.21,3182.41,3200.95,3200.95,-
Jan 30 2014,3191.22,3230.00,3191.22,3221.78,3221.78,-
Jan 29 2014,3214.33,3214.33,3179.25,3185.70,3185.70,-
Jan 28 2014,3201.17,3220.48,3195.38,3218.21,3218.21,-
Jan 27 2014,3215.57,3224.33,3183.11,3198.57,3198.57,-
Jan 24 2014,3279.97,3279.97,3214.14,3214.14,3214.14,-
Jan 23 2014,3307.46,3307.46,3267.59,3282.64,3282.64,-
Jan 22 2014,3311.78,3315.57,3304.92,3312.04,3312.04,-
Jan 21 2014,3304.80,3319.50,3289.29,3309.74,3309.74,-
Jan 17 2014,3310.44,3313.67,3294.36,3300.51,3300.51,-
Jan 16 2014,3317.13,3317.13,3303.34,3313.36,3313.36,-
Jan 15 2014,3303.64,3321.89,3303.64,3317.75,3317.75,-
Jan 14 2014,3269.16,3301.23,3269.16,3300.61,3300.61,-
Jan 13 2014,3304.86,3308.73,3258.77,3265.27,3265.27,-
Jan 10 2014,3302.34,3307.83,3288.65,3306.49,3306.49,-
Jan 09 2014,3300.44,3307.99,3285.24,3298.87,3298.87,-
Jan 08 2014,3298.46,3302.25,3286.82,3297.74,3297.74,-
Jan 07 2014,3281.00,3301.37,3281.00,3297.45,3297.45,-
Jan 06 2014,3287.43,3296.11,3272.34,3277.48,3277.48,-
Jan 03 2014,3288.99,3297.92,3281.69,3285.68,3285.68,-
Jan 02 2014,3311.58,3311.58,3279.14,3286.69,3286.69,-
Dec 31 2013,3305.28,3317.24,3305.03,3315.59,3315.59,-
Dec 30 2013,3303.02,3304.80,3298.18,3302.30,3302.30,-
Dec 27 2013,3305.47,3308.75,3299.85,3302.66,3302.66,-
Dec 26 2013,3290.49,3304.60,3290.49,3303.15,3303.15,-
Dec 24 2013,3278.04,3287.55,3278.04,3287.55,3287.55,-
Dec 23 2013,3268.53,3280.53,3268.53,3277.62,3277.62,-
Dec 20 2013,3245.58,3269.46,3245.58,3259.79,3259.79,-
Dec 19 2013,3243.08,3246.36,3229.37,3244.15,3244.15,-
Dec 18 2013,3193.27,3246.36,3169.13,3245.59,3245.59,-
Dec 17 2013,3202.13,3202.30,3185.28,3192.33,3192.33,-
Dec 16 2013,3185.99,3212.41,3185.99,3202.22,3202.22,-
Dec 13 2013,3186.84,3191.90,3176.93,3182.07,3182.07,-
Dec 12 2013,3193.46,3195.75,3176.62,3182.33,3182.33,-
Dec 11 2013,3230.32,3230.43,3189.70,3193.52,3193.52,-
Dec 10 2013,3238.64,3240.29,3228.16,3229.72,3229.72,-
Dec 09 2013,3236.13,3245.57,3236.13,3239.99,3239.99,-
Dec 06 2013,3204.02,3235.69,3204.02,3233.99,3233.99,-
Dec 05 2013,3211.71,3211.71,3194.82,3197.76,3197.76,-
Dec 04 2013,3212.20,3224.11,3187.03,3211.59,3211.59,-
Dec 03 2013,3223.81,3223.81,3201.87,3214.95,3214.95,-
Dec 02 2013,3235.18,3241.39,3221.00,3225.06,3225.06,-
Nov 29 2013,3238.87,3247.56,3230.44,3233.72,3233.72,-
Nov 27 2013,3229.42,3237.98,3228.18,3236.14,3236.14,-
Nov 26 2013,3227.57,3237.49,3223.81,3227.36,3227.36,-
Nov 25 2013,3233.42,3236.56,3223.15,3226.53,3226.53,-
Nov 22 2013,3217.04,3230.55,3212.71,3230.54,3230.54,-
Nov 21 2013,3192.09,3216.41,3192.09,3214.16,3214.16,-
Nov 20 2013,3202.74,3213.71,3180.78,3188.04,3188.04,-
Nov 19 2013,3204.74,3213.10,3193.88,3199.52,3199.52,-
Nov 18 2013,3218.51,3224.79,3199.15,3205.46,3205.46,-
Nov 15 2013,3203.75,3217.28,3203.75,3217.20,3217.20,-
Nov 14 2013,3189.58,3205.28,3185.07,3203.65,3203.65,-
Nov 13 2013,3156.11,3187.64,3149.49,3187.64,3187.64,-
Nov 12 2013,3164.37,3168.37,3151.47,3161.10,3161.10,-
Nov 11 2013,3164.95,3171.17,3161.41,3168.41,3168.41,-
Nov 08 2013,3126.34,3166.16,3125.02,3166.11,3166.11,-
Nov 07 2013,3166.29,3173.08,3122.47,3124.12,3124.12,-
Nov 06 2013,3155.32,3170.86,3154.48,3165.13,3165.13,-
Nov 05 2013,3154.78,3157.19,3137.07,3149.96,3149.96,-
Nov 04 2013,3150.38,3159.81,3147.16,3158.47,3158.47,-
Nov 01 2013,3141.95,3154.40,3131.25,3147.21,3147.21,-
Oct 31 2013,3150.05,3159.48,3136.76,3138.09,3138.09,-
Oct 30 2013,3165.93,3171.20,3139.23,3149.93,3149.93,-
Oct 29 2013,3149.00,3165.37,3149.00,3165.11,3165.11,-
Oct 28 2013,3142.56,3152.51,3139.44,3147.36,3147.36,-
Oct 25 2013,3136.45,3143.25,3130.16,3143.16,3143.16,-
Oct 24 2013,3121.21,3132.75,3117.68,3129.41,3129.41,-
Oct 23 2013,3129.73,3129.73,3108.86,3119.20,3119.20,-
Oct 22 2013,3119.35,3142.28,3119.35,3133.98,3133.98,-
Oct 21 2013,3117.06,3121.69,3108.97,3116.09,3116.09,-
Oct 18 2013,3101.87,3117.21,3100.12,3115.77,3115.77,-
Oct 17 2013,3072.24,3095.92,3061.43,3095.42,3095.42,-
Oct 16 2013,3036.94,3074.93,3036.94,3074.54,3074.54,-
Oct 15 2013,3052.11,3056.36,3028.46,3032.27,3032.27,-
Oct 14 2013,3035.47,3055.42,3021.93,3053.84,3053.84,-
Oct 11 2013,3019.81,3041.86,3015.22,3041.43,3041.43,-
Oct 10 2013,2965.86,3022.43,2965.86,3022.43,3022.43,-
Oct 09 2013,2958.45,2968.24,2939.67,2957.40,2957.40,-
Oct 08 2013,2992.48,2993.50,2955.11,2955.41,2955.41,-
Oct 07 2013,3011.08,3011.08,2988.89,2991.39,2991.39,-
Oct 04 2013,2996.15,3019.58,2993.56,3017.05,3017.05,-
Oct 03 2013,3020.25,3020.25,2981.11,2995.81,2995.81,-
Oct 02 2013,3019.44,3022.95,2998.86,3022.95,3022.95,-
Oct 01 2013,3001.92,3027.15,3001.32,3024.38,3024.38,-
Sep 30 2013,3010.37,3010.37,2988.48,3000.18,3000.18,-
Sep 27 2013,3024.97,3024.97,3009.97,3018.24,3018.24,-
Sep 26 2013,3022.18,3039.66,3020.61,3030.41,3030.41,-
Sep 25 2013,3028.68,3035.26,3017.73,3019.31,3019.31,-
Sep 24 2013,3036.75,3045.72,3023.27,3027.52,3027.52,-
Sep 23 2013,3052.20,3052.20,3026.79,3035.09,3035.09,-
Sep 20 2013,3071.81,3076.61,3047.81,3049.47,3049.47,-
Sep 19 2013,3080.53,3085.02,3067.79,3071.61,3071.61,-
Sep 18 2013,3041.53,3083.72,3031.97,3076.81,3076.81,-
Sep 17 2013,3027.22,3041.11,3027.22,3039.75,3039.75,-
Sep 16 2013,3016.42,3040.05,3016.42,3026.94,3026.94,-
Sep 13 2013,3004.53,3011.11,2999.54,3009.79,3009.79,-
Sep 12 2013,3011.93,3013.24,2999.05,3001.62,3001.62,-
Sep 11 2013,2996.52,3010.94,2992.39,3010.94,3010.94,-
Sep 10 2013,2984.13,3001.52,2984.13,3001.36,3001.36,-
Sep 09 2013,2952.96,2980.62,2952.96,2979.45,2979.45,-
Sep 06 2013,2953.85,2967.00,2923.88,2949.80,2949.80,-
Sep 05 2013,2946.07,2956.54,2945.71,2949.27,2949.27,-
Sep 04 2013,2923.60,2950.27,2917.71,2945.62,2945.62,-
Sep 03 2013,2914.42,2941.86,2909.90,2921.23,2921.23,-
Aug 30 2013,2919.50,2921.49,2900.23,2908.96,2908.96,-
Aug 29 2013,2909.65,2932.59,2905.25,2917.96,2917.96,-
Aug 28 2013,2903.45,2922.77,2898.57,2911.83,2911.83,-
Aug 27 2013,2942.57,2942.57,2900.78,2903.29,2903.29,-
Aug 26 2013,2963.50,2972.79,2948.77,2950.13,2950.13,-
Aug 23 2013,2955.68,2964.46,2946.58,2962.06,2962.06,-
Aug 22 2013,2928.72,2954.18,2928.72,2949.96,2949.96,-
Aug 21 2013,2938.72,2949.99,2919.04,2924.73,2924.73,-
Aug 20 2013,2931.72,2953.24,2930.44,2941.58,2941.58,-
Aug 19 2013,2946.63,2953.52,2929.88,2930.27,2930.27,-
Aug 16 2013,2957.06,2961.26,2941.95,2947.46,2947.46,-
Aug 15 2013,2989.64,2989.64,2952.30,2957.08,2957.08,-
